Pig Manure (kg),Kitchen Food Waste (kg),Chicken Litter (kg),Cassava (kg),Bagasse Feed (kg),Energy Grass (kg),Banana Shafts (kg),Alcohol Waste (kg),Municipal Residue (kg),Fish Waste (kg),Water (L),Temperature (C),Humidity (%),C/N Ratio,Digester Temp (C),biogas_production
26.08204506,21.02060702,17.29587074,33.01924532,14.87461311,14.41938546,7.396620297,4.353553057,11.28557863,5.94317523,127.7612405,33.87213777,72.91705324,29.73625935,36.01250084,95.028656
24.58868414,5.319281213,7.203401612,44.28934252,24.64572385,4.054950265,6.71390628,7.179412257,14.12764532,3.749334015,154.3714185,30.88382156,69.12418739,21.30695715,34.95214458,85.20569
9.702496112,18.16755134,13.50135318,22.25392911,6.832284177,7.003310442,9.525079645,0.661925036,15.08877586,2.817735034,94.41179599,28.63859447,72.71002597,24.89318006,35.06834755,63.59736
22.10411705,32.11593563,3.177963802,10.56493792,11.70020581,2.481379494,6.795875585,3.140693209,7.259063034,2.914368959,95.41039118,35.04687124,100.511163,24.90315509,35.41150747,71.52849
20.63085872,14.60210468,8.371941801,14.69000591,12.93587561,12.31782648,11.52897363,3.344105488,6.558780248,5.616152773,80.84029566,32.95571895,62.82041628,25.61501829,34.81241541,64.55998
28.4749371,20.15444714,5.289697879,18.47408048,9.524630872,7.380400999,7.521396926,2.428038423,18.33139581,5.456920536,65.0326243,32.86020901,72.49592034,23.16640481,35.90523631,77.10157
48.15851649,29.4201734,7.957035969,32.25352029,1.994604142,13.85212033,5.769995041,4.201358931,18.99003376,6.50571861,79.0766909,28.62648641,74.97732218,24.71923929,33.39024057,106.61884
21.7334108,19.83019947,12.47684343,37.38793622,16.25622637,3.809248313,4.513666273,6.982611014,10.80639071,5.442486202,71.11385526,27.46159801,89.40953006,25.73097109,35.35708356,80.81612
15.24229898,19.3844279,4.727531546,15.84581857,17.68061793,12.18595292,7.392228673,4.658568161,13.78843214,6.700435293,114.420293,29.84782125,79.31837715,28.08190428,34.2422916,68.38287
46.62972772,15.37423879,12.46889226,22.78148807,12.34206168,11.9484223,5.381529975,8.242619745,12.38426859,3.511610205,101.5098839,30.1351904,54.36824802,28.26281492,37.06829537,95.27522
33.16247515,38.74419983,10.82347737,22.26048602,19.15122946,8.606669677,8.845325157,6.276527447,12.75265967,3.824107178,99.19574752,26.65954581,79.80634531,23.02948914,38.08358393,99.35428
10.22156072,18.63556736,2.458245269,7.408508349,3.60616897,6.565653786,3.972173782,3.570629776,8.23780412,3.875080775,111.0868928,25.44238567,80.39531453,20.56911406,37.76393756,48.363014
17.97527811,21.84219278,5.12116481,2.556953104,10.6556882,12.02507257,7.049253215,5.980082267,11.8736638,6.060039265,81.61390385,31.13260722,76.3469438,22.79031323,33.68691693,61.292145
8.817873656,17.96719095,8.020296247,27.67109148,19.26797222,11.32097135,6.703735677,6.27586791,15.23361396,7.527223401,81.96035477,29.76911528,76.36631597,25.19232767,34.57559365,69.97563
26.92234455,15.80580333,12.99581975,5.6953701,24.64509365,10.18994202,5.357110374,4.762925316,11.00045801,3.050284637,39.63865477,30.24293041,72.18683346,25.76045478,37.94413468,70.48824
19.30163039,9.037361022,15.46505258,13.42578368,8.824012477,14.46503412,10.55336352,3.883971221,8.989126648,5.852525769,109.7579411,30.43249033,68.3374058,23.91531968,35.88381156,63.614635
34.1140308,19.05701249,21.35265775,37.79980378,7.713382924,13.03936453,3.949312996,4.799604788,14.32936792,2.469315624,94.83232538,31.96741953,78.7246604,25.13410467,36.69748838,99.38601
26.07876999,18.80887878,14.98802257,0.995023144,15.1035919,11.58936712,6.100009457,2.045708113,14.64750938,4.859159493,122.412739,36.68504046,75.36078218,23.19293629,35.39393817,77.46204
17.1195668,28.7190658,19.67610602,28.17688639,6.676026512,8.610571397,11.50335052,2.844364943,17.11989934,6.274507457,82.29354477,27.4573373,55.52386011,23.58510543,37.02931383,85.94055
21.21915051,21.40304572,0.749838148,26.73072417,17.31971073,11.06411415,10.30152789,7.894218973,7.668345751,7.113117452,114.550592,29.01022163,66.3818722,22.15598339,32.02429794,75.616104
24.46638495,13.6362825,5.060032857,37.84985584,17.0470081,7.98346825,14.93883503,4.93652246,9.028096945,4.849251845,117.5228529,31.45967905,65.70080356,24.6761405,33.22056236,81.568405
23.23523753,11.10032049,10.27043288,25.34364841,10.55215037,8.623467284,12.67904788,6.81612361,12.13137545,1.576878363,148.6931464,31.21313185,85.44304463,26.00449957,35.70573876,74.03797
36.18980258,18.64064846,5.012522451,31.4247321,12.26815612,8.939209719,8.362781698,5.16077732,11.56601877,8.3535159,134.539328,29.44752283,80.48714458,25.04809586,34.25852833,90.47598
36.9738686,36.42460588,16.21916849,17.37034616,19.18209453,8.508372909,9.571947389,1.465985464,17.5812881,10.18684496,89.03414138,32.26392861,60.91552688,20.72407998,36.03784207,109.298584
23.32594605,10.15218305,10.69220761,20.28901527,12.87564644,5.111827576,6.996901385,6.911919119,1.935372343,4.3105571,58.1693142,30.98480074,76.01773214,26.02720942,33.0944207,62.262745
16.14375446,12.41146851,15.08828936,22.02436603,17.83804248,10.8101506,5.129946867,4.599040235,12.63306389,5.144372431,62.58132096,25.86588675,84.27519508,24.41069171,38.19885726,67.4812
23.08975387,21.59720883,10.67068476,23.96800094,5.657373179,8.674755257,4.100279786,4.19234988,4.131967809,5.776037838,139.6794293,32.3631484,52.10423389,21.11647674,32.40813991,74.67022
22.44653067,12.57465028,9.452150848,13.56998101,11.44087203,4.99470487,6.036687977,2.489488281,16.17491301,6.436817492,99.54968371,28.38023791,68.43900778,24.69906987,36.16336157,65.78604
12.97762383,16.85964302,5.120463073,13.52305665,17.19144547,8.883565218,8.740300949,2.385997632,11.5948149,6.182194519,43.04477646,29.41377676,74.04137495,25.23560444,39.02662518,57.836155
33.19466196,21.76390588,7.828236359,23.50142729,15.07993226,4.774552809,7.346914431,3.57815246,13.59748236,5.704694853,141.7004643,37.40995381,51.35973034,27.68454035,35.22892841,91.92051
27.32977018,16.89933667,13.52187345,20.66944427,1.265740908,2.706031369,9.728587994,7.755539023,9.989871714,5.865374272,85.17947329,27.52625992,68.54113477,25.67788228,36.16335982,71.38585
18.22119631,19.77811077,10.37616858,23.72152645,16.06384697,5.336574601,6.362624701,5.984923081,11.62085184,9.005644526,152.213522,32.01422267,79.27049172,28.75814737,35.77197223,78.134445
49.66227752,18.01637599,11.93915731,18.11204967,17.1200565,8.679688527,11.52147333,3.367746516,14.37216887,3.879441954,103.0349081,30.41454085,87.4998657,30.0850529,33.66389332,99.99475
38.37061992,28.08811746,3.472951588,28.99391005,18.82348438,6.637301571,6.876556287,4.506471631,17.00922724,6.027133279,103.0606754,24.68035904,63.86345454,19.86077885,34.79197593,96.738525
20.76572148,19.99661148,14.64689047,26.02942838,18.67952717,14.72120164,5.939575786,4.053167585,15.12949863,8.13779242,102.4603258,36.08924707,61.80194489,25.43561812,38.8104057,89.20278
20.24326593,17.40399114,18.72449233,21.16149362,23.41363535,7.058328728,8.105584104,4.923184576,21.7193807,5.123147109,115.0919184,32.31905129,73.39306789,24.47458359,35.49109212,88.79145
38.11247073,4.383731645,9.22052051,19.83067923,6.616539845,13.62187082,12.16603812,7.228443755,4.097635288,2.078332069,155.1290964,31.42875525,68.01010576,26.22943111,37.71684598,75.3715
27.75555837,26.09359032,10.51340542,18.11848112,19.80505744,7.935661631,9.593588998,4.6706797,17.29502249,11.12555835,106.8858345,25.68040791,68.12761247,26.43149116,36.97370022,89.906906
26.36680067,19.53250986,9.677114099,18.24236732,15.56985515,2.408988075,8.732208528,6.756310185,14.84627081,6.174353352,74.22778523,26.54671387,65.84002761,26.34326864,38.5168634,75.64156
4.917061363,9.445498887,16.0642626,23.01040284,14.67256429,10.6912511,4.403424334,5.961037026,7.607393767,6.722527888,92.40986539,25.54454753,56.51184692,25.97908506,37.53143718,56.18987
18.40687853,4.435495543,11.77841135,17.95284103,18.47785374,1.978912684,5.420002709,4.345568035,16.55106158,7.747437012,102.55876,32.67800135,71.77812094,21.14960864,35.2769366,66.51022
42.95954208,19.84882834,17.23049912,20.71640538,13.32724125,6.313785003,4.230020947,7.982590608,15.83500412,6.228363521,102.4292098,29.73905598,86.47739959,28.86887267,34.97939307,98.77602
19.48024197,31.92962272,19.53602201,18.35428614,9.915541105,8.775363754,4.056011756,5.446245031,2.842625207,4.780934121,56.64037292,27.99299335,89.68449609,24.43591286,34.41487174,74.51953
27.66503546,11.10129188,17.74083612,14.88492862,15.3189157,5.362692276,8.763969494,3.42353506,13.41899149,5.495260183,171.0622878,32.51855632,73.79488856,21.1916421,35.48520002,81.711426
25.34184881,9.771580841,14.33571625,24.18102098,5.136218276,5.603022343,10.86868054,5.200872272,5.952765387,2.821477727,31.54755026,29.69211763,74.08171494,25.02569856,35.09288177,63.30884
37.60149754,29.12540832,6.867895858,22.53296418,14.67918076,8.136837425,10.61989503,7.279380375,15.8285573,4.361152131,126.2770891,35.08760118,68.02598733,25.41406618,35.91866528,100.71826
32.49965027,23.6144783,13.11586037,3.149940466,15.00907174,10.80732759,5.294821368,2.649171883,14.36351853,1.911673154,76.8925139,30.5102883,78.56295201,22.80716716,35.1206675,78.5462
42.36158545,22.16133254,13.30732792,18.9912014,18.34901804,11.58854544,9.494779729,4.979749117,19.38003444,4.502793185,136.194344,29.1516181,74.72016141,24.81628879,36.27006821,103.28079
29.4037245,26.09341608,0.658332865,21.17575191,18.35975314,5.097096029,4.27231672,2.499397748,14.49181098,1.634916914,126.1435192,30.0800682,60.43285022,25.90932239,36.92916393,81.11788
36.72668354,10.97454995,8.858010138,23.70935186,19.83296056,6.588772232,4.452449815,7.703047709,12.98079933,1.304631072,119.8205746,29.89552632,72.92735373,22.41255598,34.91801139,83.733986
27.68839505,17.04740287,10.12344222,13.07396315,15.83996414,4.927553042,5.708888642,4.504188114,3.288384771,4.036690905,60.02799123,29.09285809,82.9321538,27.72914377,36.74328131,65.25954
24.82940071,15.38352635,9.651447027,11.35897509,12.16152641,12.53957791,9.016109294,6.43939225,10.48956217,6.819298323,65.31747727,28.87505956,70.1649844,21.78479454,34.02868955,67.53998
31.87566846,7.752286495,11.041106,34.91703336,27.5604082,7.600510285,6.183986444,1.160613051,9.143112121,5.706717906,80.74463715,27.3788267,66.78336098,25.66065267,34.93821785,83.625595
19.94652276,11.22871432,11.00252582,26.41794192,19.30906638,9.079291935,7.309601507,4.670439736,10.90467214,1.707362238,93.22030631,31.86466223,86.32010227,23.60704193,36.38613789,71.862595
10.51643578,8.21682625,7.279304544,19.39286457,17.17883462,10.72064475,7.816488516,6.43854677,19.85008451,10.60974422,187.0596662,31.69435461,74.12589995,24.68937328,39.52753948,70.490166
25.270765,33.70334997,0.097813689,14.28028128,14.50619523,12.14784344,4.560700486,9.12351049,7.763303815,4.61827466,76.27843417,28.73420893,81.6666568,32.03608542,36.53525431,76.70848
24.34272965,16.21145239,17.68762332,11.7205161,14.98456974,8.144872058,4.447069518,6.963512739,8.710814735,7.772544813,110.2350813,30.18074027,67.70114655,21.67077099,34.80709979,74.35738
5.097119233,8.387601019,14.58991076,5.888670406,15.68261757,17.83516488,2.159085181,5.998754529,11.67526175,5.094007895,109.9366008,33.18436763,64.67651524,25.05436731,37.89986431,55.084473
37.30663366,8.038296658,21.12843266,20.53734445,28.44910079,11.35409709,12.40190647,3.407112478,8.90665443,6.681800368,108.0373508,32.16542225,82.67362414,20.98017484,36.35470694,93.991104
22.64514588,25.04411812,25.76085863,8.664042706,21.75984513,13.78347386,10.63307224,6.825456154,9.989071283,3.959346197,94.98210375,34.40883202,78.64605042,24.0980389,37.55829066,88.79082
33.16410391,4.850694947,19.54773351,14.9421369,21.20664864,5.206052722,10.51173759,4.701750604,23.93156963,7.827551007,42.44249658,31.77492192,67.03240366,27.35653911,36.71014432,87.34656
24.1650229,36.52956309,12.96657528,18.39113566,13.06507965,16.5288008,10.01548963,6.684928318,11.98360622,7.191333087,172.0723845,28.14394418,68.88013062,28.9362531,36.93505629,95.42572
38.51485937,24.90091208,1.842993615,31.36853552,15.34610296,4.352586498,7.750317782,8.266764141,12.5150863,8.830417666,109.3605897,33.74797539,80.20207856,28.36783152,36.119847,97.424194
29.27615221,17.35156151,6.618206547,8.512142954,23.22703535,13.28308933,9.231737961,4.581324774,11.14004598,2.72103318,67.43748497,31.03767369,67.39965403,22.97041843,36.87250418,74.00917
21.90289068,19.58992109,23.42400744,18.37349273,22.77512874,13.58281354,14.03663144,5.36935386,8.96539753,8.235604924,111.5371218,33.18758733,53.74483898,23.97815223,37.4331326,91.03401
22.65665139,22.97640201,11.14975384,21.659419,18.67916228,15.94934687,7.795574879,5.734850612,6.794933624,3.983956031,121.1759574,32.8249264,75.41769505,31.14202697,34.88742279,82.76271
23.25406415,10.46586554,19.06778529,5.785397451,8.690623117,10.80724372,7.019172714,0.993147733,18.90399852,3.391464746,105.2304412,30.31407596,56.81985032,23.98899923,30.97707002,70.43933
30.56884575,24.78176101,8.415257536,20.25077828,17.25689243,4.018717294,14.25771056,6.354716408,18.75148097,5.385556009,90.56634877,27.05719891,74.41355733,24.42838025,35.27905803,88.425995
12.67438376,16.17649192,9.921132763,19.44624627,16.57012172,15.15024377,6.680212906,3.411843939,5.662505376,6.524898157,105.2733157,31.56209416,76.66845097,22.85625327,36.16206939,63.491856
12.3800568,21.94313136,15.92031233,18.28719398,18.51692607,10.7874593,5.478887037,5.19743315,11.05435444,4.273714367,117.8001498,24.3083168,82.40604718,27.35323215,37.5977119,69.68814
18.18760585,18.6523337,9.286606974,32.02369037,24.79514418,11.14637329,5.981773671,7.31732042,14.03104719,4.081799397,109.4296731,24.65000153,64.0103617,24.08434908,34.39101238,80.51335
23.4564137,13.51264907,12.44916237,12.33044776,8.303022107,10.60008301,5.926845079,1.930767502,9.158598583,5.834703475,53.36688125,26.94529837,74.20783832,26.33834404,36.49455475,60.53843
31.52119876,15.71837111,16.16559134,11.36309746,21.45707282,7.366035211,11.96195113,4.986477211,11.51594099,8.272114025,87.80209679,30.50183058,55.2230867,27.30716866,34.55646179,84.06297
21.92258445,27.64127228,15.10418414,18.58384972,15.1643108,14.93884922,6.637532126,6.678265848,18.39229415,5.742802724,87.81992276,30.25840781,80.08855976,24.38749245,33.35031071,88.371925
23.3673886,18.14875622,12.18802056,6.62805313,15.74910554,15.76200402,12.07721013,4.718001075,9.195351788,5.969595374,63.76995174,29.23490445,81.76053621,28.05390201,39.84132744,69.1239
18.85704837,27.07994938,10.06278575,18.52656772,18.58964135,11.88757759,5.719489822,4.734325689,13.40892923,6.91105732,113.5023539,24.05866886,99.70047298,21.29180901,38.09451128,78.43485
29.83549356,27.12019653,7.690080151,24.77866908,21.33562613,8.591699223,8.462466246,6.3180458,1.517403539,8.257825934,107.0691408,27.74613566,69.74498802,23.12429303,31.59388202,85.0778
25.52343861,20.84416349,12.08469383,15.89506545,14.20438345,9.215747451,8.04286804,6.204172771,23.21891247,8.333847404,106.0548482,28.51950633,58.53781608,26.77092434,35.26996367,85.921906
14.69395457,22.7939193,16.70738667,22.54724121,18.10071149,12.92103544,4.274187648,6.284184534,13.574209,5.40848747,116.232103,22.06412594,66.41864242,22.85110381,35.99276836,76.38396
28.53452437,7.457844478,14.86158321,9.109503498,11.35317245,9.697644417,6.732444464,4.542683523,7.685820979,6.577566657,112.5921739,24.57757827,72.23459618,24.07897318,39.1504812,63.505024
6.323014444,13.54078452,8.424234528,27.87212448,10.07638729,14.38270184,6.803937154,3.862919317,4.887308069,9.152634852,155.1670821,24.54672919,82.34415533,25.53751766,35.68339446,59.531956
23.00570638,29.83874881,7.373599772,9.712944596,16.71414283,6.703797166,3.900732949,1.968677183,5.177691753,5.713677248,129.4838978,28.29102184,52.08580993,26.27441497,30,72.69031
42.18844773,26.14706682,19.16898463,18.19806223,7.635103251,1.380695338,15.42217361,6.772523348,3.732240453,10.04134962,82.34414559,26.27983146,84.65192248,26.68910458,35.23729952,93.09033
16.02150857,17.44956776,10.12572087,25.30219794,15.05931911,4.792786993,9.835748957,3.901426049,14.23538628,4.806213456,141.173834,28.41204275,64.22998958,24.2182491,40.13584279,72.49847
26.30128569,23.77579123,14.31764878,35.67981388,27.87041985,7.919400552,8.906878788,5.709662401,8.726454081,4.226777239,118.4776314,25.37936773,62.8146335,28.514984,38.2343691,94.66252
23.24844842,17.20089114,4.570116007,13.31348382,17.49064431,19.1377888,9.576253109,5.17264186,11.93450347,2.182790766,103.2542695,27.28393479,91.12919398,24.30845804,34.41343208,70.78991
25.27582172,15.41959697,17.67254947,13.79757029,14.93287403,7.073659654,7.204130782,4.80890661,10.66704951,6.986550606,88.30193244,35.32310853,63.09567596,28.96775358,36.3461123,77.45235
28.10609436,18.71083406,14.37480435,20.18234686,7.008540511,14.36224494,9.92931134,2.496611656,9.90924918,5.599452714,91.80587769,25.1801058,88.28056906,25.51619816,36.16411707,75.631546
27.77030582,15.85481758,13.0372218,10.71517754,7.783624833,14.28721671,9.33863266,5.704746601,14.89297885,7.621512175,69.22676687,25.45716815,86.75306101,20.29482626,40.97209703,72.356384
17.52804997,23.47410898,9.002622928,19.11017337,16.22102799,6.88041237,7.911551201,3.491264472,4.678350859,8.981073479,138.3325515,33.26037539,67.81618271,21.65615998,36.54720205,73.11312
16.06552377,18.60795357,13.8854207,12.47636886,17.62270189,11.15019358,9.08555342,2.541185488,13.7403242,8.347600156,70.22079422,28.11688941,54.18917495,26.20577657,38.25645905,70.14361
34.65687459,18.90705871,5.312800229,7.04398461,1.425050948,3.995498766,8.673313998,1.398521759,8.529385404,4.496332385,110.1821857,32.98410414,71.90860366,22.89407596,35.06855192,68.83717
35.50182987,11.01732971,23.25040699,10.5801932,19.48469511,5.974502614,6.579858636,5.16584184,11.49358433,7.986274646,135.4740474,31.19006588,70.32781836,22.01389705,35.45770011,87.92139
26.98558237,19.21920453,6.039092167,20.35157148,9.082283767,16.34152533,6.179930954,6.773845623,8.964366414,7.850004839,138.0532183,24.84696431,96.30832021,27.54850578,36.12544186,74.99048
